month,group,commodity,unit,quantity_2025,rupees_2025,dollar_2025,quantity_2024,rupees_2024,dollar_2024,tradetype,unknow
2025-07,Other Manufactures Group,CARPETS RUGS MATS,TH.SQM,215.71350300000012,1314.5278546616005,4630.455889352635,268.0,1620.0,0.0,Export,5818
2025-07,Other Manufactures Group,SPORTS GOODS,   -,0.0,11048.369266372987,38900.72807568241,0.0,8173.0,0.0,Export,29358
2025-07,Other Manufactures Group,A FOOTBALLS,TH.DOZ,444.0,7304.730295705487,25720.045735022497,332.0,4949.0,0.0,Export,17775
2025-07,Other Manufactures Group,B GLOVES,TH.DOZ,82.0,1428.0733550073,5028.826444019942,67.0,1282.0,0.0,Export,4606
2025-07,Other Manufactures Group,C OTHERS,   -,0.0,2315.5656156602,8151.855896639972,0.0,1942.0,0.0,Export,6977
2025-07,Other Manufactures Group,LEATHER TANNED, M.T,754.6050786000001,2921.4424666549003,10283.017530513403,836.0,3276.0,0.0,Export,11766
2025-07,Other Manufactures Group,LEATHER MANUFACTURES,    -,0.0,15141.783243450707,53307.25036910689,0.0,11147.0,0.0,Export,40043
2025-07,Other Manufactures Group,A LEATHER GARMENTS, TH.DOZ,201.0,7170.194496778706,25243.060163607068,184.0,5762.0,0.0,Export,20699
2025-07,Other Manufactures Group,B LEATHER GLOVES, TH.DOZ,1144.0,7622.509404121903,26834.597152350005,627.0,5148.0,0.0,Export,18492
2025-07,Other Manufactures Group,C OTHER LEATHER MANUFACTURES,    -,0.0,349.0793425501,1229.5930531498202,0.0,237.0,0.0,Export,852
2025-07,Other Manufactures Group,FOOTWEAR,TH.Pairs,1811.703,4997.3815492332005,17588.497048800516,1135.0,3283.0,0.0,Export,11793
2025-07,Other Manufactures Group,A LEATHER FOOTWEAR,TH.Pairs,793.026,4189.4127477927,14744.273864982808,587.0,2631.0,0.0,Export,9452
2025-07,Other Manufactures Group,B CANVAS FOOTWEAR,TH.Pairs,17.837,100.0113675295,352.1978272497616,8.0,45.0,0.0,Export,161
2025-07,Other Manufactures Group,C OTHER FOOTWEAR,TH.Pairs,1000.84,707.9574339110001,2492.0253565679463,540.0,607.0,0.0,Export,2180
2025-07,Other Manufactures Group,SURGICAL GOODS MEDICAL INSTRUMENTS,    -,0.0,10882.155607310631,38312.49487487456,0.0,8646.0,0.0,Export,31058
2025-07,Other Manufactures Group,CUTLERY,    -,0.0,1223.5001224692,4306.615380399918,0.0,1168.0,0.0,Export,4196
2025-07,Other Manufactures Group,ONYX MANUFACTURED,   M.T,189.7,126.60798053100002,445.65275860022894,106.0,65.0,0.0,Export,232
2025-07,Other Manufactures Group,CHEMICALS AND PHARMPRODUCTS,    -,0.0,29133.160773402706,102581.6297941174,0.0,37581.0,0.0,Export,134992
2025-07,Other Manufactures Group,A FERTILIZER MANUFACTURED,   M.T,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-07,Other Manufactures Group,B PLASTIC MATERIALS,   M.T,21904.1572831,7110.814602874099,25047.87976572095,34999.0,11765.0,0.0,Export,42259
2025-07,Other Manufactures Group,C PHARMACEUTICAL PRODUCTS,   M.T,6640.8959719,9556.141170327202,33637.77693729688,7908.0,9457.0,0.0,Export,33971
2025-07,Other Manufactures Group,D OTHER CHEMICALS,    -,0.0,12466.205000201404,43895.97309109959,0.0,16359.0,0.0,Export,58762
2025-07,Other Manufactures Group,ENGINEERING GOODS,    -,0.0,10657.429358079698,37523.90629503272,0.0,7827.0,0.0,Export,28114
2025-07,Other Manufactures Group,A ELECTRIC FANS,TH.NOS,202.385,1021.6929490912,3597.866308931496,134.0,589.0,0.0,Export,2116
2025-07,Other Manufactures Group,B TRANSPORT EQUIPMENT,    -,0.0,102.1979674356,359.96084390012174,0.0,580.0,0.0,Export,2084
2025-07,Other Manufactures Group,C OTHER ELECTRICAL MACHINERY,    -,0.0,2662.2015458197006,9370.81111396784,0.0,1070.0,0.0,Export,3843
2025-07,Other Manufactures Group,D MACHINERY SPECIALIZED FOR,,0.0,0.0,0.0,0.0,0.0,0.0,Export,
2025-07,Particular Industries Group,E AUTO PARTS ACCESSORIES,    -,0.0,569.8671203473999,2007.129780299961,0.0,481.0,0.0,Export,1729
2025-07,Particular Industries Group,F RUBBER TYRES TUBES,TH.NOS,2188.326,2683.8069409039,9449.980369201829,1465.0,1699.0,0.0,Export,6103
2025-07,Particular Industries Group,G OTHER MACHINERY,    -,0.0,2392.8136074352,8421.98487760356,0.0,1954.0,0.0,Export,7017
2025-07,Particular Industries Group,GEMS,K.G,110.93047399999998,145.24812671709992,510.8539675792472,121.0,223.0,0.0,Export,801
2025-07,Particular Industries Group,JEWELLARY,    -,0.0,4.7672079958,16.784687160824564,0.0,717.0,0.0,Export,2576
2025-07,Particular Industries Group,FURNITURE,TH.NOS,112.479,222.0239719532,781.6940310675267,53.0,132.0,0.0,Export,473
2025-07,Particular Industries Group,MOLASSES,   M.T,1933.485,50.72352977919999,178.52690797676266,1583.0,46.0,0.0,Export,167
2025-07,Particular Industries Group,HANDICRAFTS,    -,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-07,Particular Industries Group,CEMENT,   M.T,877086.379,9910.66527941482,34924.325601533325,403260.0,4034.0,0.0,Export,14492
2025-07,Particular Industries Group,GUAR AND GUAR PRODUCTS,   M.T,1167.2825,647.1679710965999,2277.6638298548514,1643.0,815.0,0.0,Export,2929
Month,Group,COMMODITY,Unit,0.0,0.0,0.0,0.0,0.0,0.0,Export,Dollars_2024
2025-08,Food Group,RICE, M.T,252237.4534068,41388.26812668728,146278.18954654993,346742.0,72120.0,0.0,Export,258922
2025-08,Food Group,A BASMATI, M.T,49240.0353023,14574.33940070228,51534.2200562138,95303.0,27876.0,0.0,Export,100079
2025-08,Food Group,B OTHERS, M.T,202997.4181045,26813.928725984995,94743.96949033612,251439.0,44244.0,0.0,Export,158843
2025-08,Food Group,FISH FISH PREPARATIONS, M.T,10695.5976,6742.9115903331,23908.68685594951,7650.0,4506.0,0.0,Export,16178
2025-08,Food Group,FRUITS, M.T,45464.0287381,8910.575650292896,31543.342676097996,38154.0,8408.0,0.0,Export,30185
2025-08,Food Group,VEGETABLES, M.T,50997.767543500006,3779.321802663599,13386.540596264598,72777.0,6196.0,0.0,Export,22244
2025-08,Food Group,LEGUMINOUS VEGETABLES PULSES, M.T,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-08,Food Group,TOBACCO, M.T,804.199,501.9154062576,1771.4471019266214,5249.0,5446.0,0.0,Export,19553
2025-08,Food Group,WHEAT, M.T,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-08,Food Group,SPICES, M.T,2313.7751813999994,1785.7264967801975,6310.263221391911,2276.0,2215.0,0.0,Export,7953
2025-08,Food Group,OIL SEEDS NUTS AND KERNALS, M.T,6996.6662400000005,1929.2830329831995,6829.532068783229,12279.0,5400.0,0.0,Export,19385
2025-08,Food Group,SUGAR, M.T,46991.0,7956.0,0.0,46991.0,7956.0,0.0,Export,28562
2025-08,Food Group,MEAT AND MEAT PREPARATIONS, M.T,8035.6342927,10287.481220141994,36438.36212743011,8906.0,10692.0,0.0,Export,38385
2025-08,Food Group,ALL OTHER FOOD ITEMS,    -,0.0,22940.555635387904,81095.77356224542,0.0,26404.0,0.0,Export,94793
2025-08,Textile Group,RAW COTTON, M.T,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-08,Textile Group,COTTON YARN, M.T,25542.555007099985,17852.785968267905,63125.93952729256,19845.0,15275.0,0.0,Export,54838
2025-08,Textile Group,COTTON CLOTH, M.T,30244.291704200008,44517.05702106533,157475.245548039,33425.0,50840.0,0.0,Export,182523
2025-08,Textile Group,COTTON CARDED OR COMBED, M.T,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-08,Textile Group,YARN OTHER THAN COTTON YARN, M.T,1175.0704784999998,840.8320807821001,2973.4050254944086,1204.0,946.0,0.0,Export,3396
2025-08,Textile Group,KNITWEAR,TH.DOZ,19825.0,125999.30035631024,445686.5739977071,21874.0,128937.0,0.0,Export,462903
2025-08,Textile Group,BED WEAR, M.T,44632.89222119997,76094.74340262644,269120.2038022368,48749.0,80901.0,0.0,Export,290448
2025-08,Textile Group,TOWELS, M.T,18307.14615689999,24100.47379535115,85224.07882765762,21048.0,28041.0,0.0,Export,100673
2025-08,Textile Group,TENTSCANVAS TARPULIN, M.T,2882.0267064,2614.2581225563003,9244.227370372684,3544.0,2423.0,0.0,Export,8700
2025-08,Textile Group,READYMADE GARMENTS,TH.DOZ,5848.9706357,92764.59205455046,328054.317517825,7322.0,101112.0,0.0,Export,363006
2025-08,Textile Group,ARTSILK SYNTHETIC TEXTILE, M.T,6792.8111689,9330.0585657935,32998.524322864054,7255.0,9470.0,0.0,Export,33999
2025-08,Textile Group,MADEUP ARTICLESEXCLTOWELS BEDWEAR,   -,0.0,18860.482461910306,66682.6122822232,0.0,19866.0,0.0,Export,71322
2025-08,Textile Group,OTHER TEXTILE MATERIALS,   -,0.0,17812.1135285134,62998.75560706442,0.0,20201.0,0.0,Export,72525
2025-08,Petroleum  & Coal Group,PETROLEUM CRUDE, M.T,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-08,Petroleum  & Coal Group,PETROLEUM PRODUCTSEXCL TOP NAPHTA, M.T,42947.921,5582.382488154699,19748.38603629998,55591.0,7343.0,0.0,Export,26364
2025-08,Petroleum  & Coal Group,PETROLEUM TOP NAPHTA, M.T,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-08,Petroleum  & Coal Group,SOLID FUELS COAL, M.T,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-08,Other Manufactures Group,CARPETS RUGS MATS,TH.SQM,158.11166190000006,1049.4762439763997,3714.037494957459,212.0,1402.0,0.0,Export,5032
2025-08,Other Manufactures Group,SPORTS GOODS,   -,0.0,10281.918003241,36335.70379068213,0.0,9087.0,0.0,Export,32624
2025-08,Other Manufactures Group,A FOOTBALLS,TH.DOZ,395.0,6499.1848662991,22963.816620374662,371.0,5832.0,0.0,Export,20938
2025-08,Other Manufactures Group,B GLOVES,TH.DOZ,104.0,1545.9394059483998,5464.119855718721,69.0,1307.0,0.0,Export,4693
2025-08,Other Manufactures Group,C OTHERS,   -,0.0,2236.7937309935,7907.767314588747,0.0,1948.0,0.0,Export,6993
2025-08,Other Manufactures Group,LEATHER TANNED, M.T,639.1731084,3240.1177433023986,11465.188074924725,709.0,2836.0,0.0,Export,10182
2025-08,Other Manufactures Group,LEATHER MANUFACTURES,    -,0.0,14436.858080582788,51058.14331867397,0.0,15305.0,0.0,Export,54948
2025-08,Other Manufactures Group,A LEATHER GARMENTS, TH.DOZ,255.0,6912.548302441188,24456.36013726977,217.0,6532.0,0.0,Export,23450
2025-08,Other Manufactures Group,B LEATHER GLOVES, TH.DOZ,848.3670383,7223.522459875399,25538.201683138625,906.0,8428.0,0.0,Export,30258
2025-08,Other Manufactures Group,C OTHER LEATHER MANUFACTURES,    -,0.0,300.78731826620003,1063.581498265571,0.0,345.0,0.0,Export,1240
2025-08,Other Manufactures Group,FOOTWEAR,TH.Pairs,1727.8850053,4529.6058981368005,16013.8856160471,1848.0,5151.0,0.0,Export,18492
2025-08,Other Manufactures Group,A LEATHER FOOTWEAR,TH.Pairs,719.8190029,3542.8028584600006,12522.341143403974,914.0,4206.0,0.0,Export,15099
2025-08,Other Manufactures Group,B CANVAS FOOTWEAR,TH.Pairs,3.26,22.1209972147,78.20796998542765,14.0,78.0,0.0,Export,280
2025-08,Other Manufactures Group,C OTHER FOOTWEAR,TH.Pairs,1004.8060024,964.6820424621,3413.3365026576976,920.0,867.0,0.0,Export,3113
2025-08,Other Manufactures Group,SURGICAL GOODS MEDICAL INSTRUMENTS,    -,0.0,10254.928947476965,36267.8530352086,0.0,10751.0,0.0,Export,38599
2025-08,Other Manufactures Group,CUTLERY,    -,0.0,1250.7109541870002,4421.356029781523,0.0,1702.0,0.0,Export,6112
2025-08,Other Manufactures Group,ONYX MANUFACTURED,   M.T,199.0,131.31012885550004,464.26901124889497,76.0,60.0,0.0,Export,214
2025-08,Other Manufactures Group,CHEMICALS AND PHARMPRODUCTS,    -,0.0,30831.539955347504,108994.2819142614,0.0,36061.0,0.0,Export,129464
2025-08,Other Manufactures Group,A FERTILIZER MANUFACTURED,   M.T,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-08,Other Manufactures Group,B PLASTIC MATERIALS,   M.T,32076.1224632,9457.657630824102,33438.638281767046,41961.0,13979.0,0.0,Export,50186
2025-08,Other Manufactures Group,C PHARMACEUTICAL PRODUCTS,   M.T,6545.757260199998,8861.928128710404,31352.54079226538,6737.0,7899.0,0.0,Export,28357
2025-08,Other Manufactures Group,D OTHER CHEMICALS,    -,0.0,12511.954195812996,44203.10284022897,0.0,14183.0,0.0,Export,50921
2025-08,Other Manufactures Group,ENGINEERING GOODS,    -,0.0,9858.1936062594,34865.115207118666,0.0,13001.0,0.0,Export,46674
2025-08,Other Manufactures Group,A ELECTRIC FANS,TH.NOS,99.0,524.4664129413999,1855.393609541929,142.0,705.0,0.0,Export,2532
2025-08,Other Manufactures Group,B TRANSPORT EQUIPMENT,    -,0.0,451.0128232124,1597.6642683001392,0.0,424.0,0.0,Export,1522
2025-08,Other Manufactures Group,C OTHER ELECTRICAL MACHINERY,    -,0.0,2764.3747253413,9773.01422983788,0.0,1614.0,0.0,Export,5793
2025-08,Other Manufactures Group,D MACHINERY SPECIALIZED FOR,,0.0,0.0,0.0,0.0,0.0,0.0,Export,
2025-08,Particular Industries Group,E AUTO PARTS ACCESSORIES,    -,0.0,624.8732898438001,2208.864657635844,0.0,457.0,0.0,Export,1640
2025-08,Particular Industries Group,F RUBBER TYRES TUBES,TH.NOS,2242.3434461,2233.3311191913003,7897.049344138827,1958.0,2452.0,0.0,Export,8803
2025-08,Particular Industries Group,G OTHER MACHINERY,    -,0.0,2241.4779624275,7929.187311876563,0.0,2628.0,0.0,Export,9436
2025-08,Particular Industries Group,GEMS,K.G,73.9696425,173.6353503926,614.7594255453531,27.0,75.0,0.0,Export,271
2025-08,Particular Industries Group,JEWELLARY,    -,0.0,7.560218229999998,26.769150805749238,0.0,164.0,0.0,Export,589
2025-08,Particular Industries Group,FURNITURE,TH.NOS,71.057,133.7912796477,473.4331576960618,113.0,234.0,0.0,Export,839
2025-08,Particular Industries Group,MOLASSES,   M.T,1220.34,38.7511888875,136.84887670367928,8405.0,345.0,0.0,Export,1239
2025-08,Particular Industries Group,HANDICRAFTS,    -,0.0,1.3357744097,4.689395856415658,0.0,24.0,0.0,Export,86
2025-08,Particular Industries Group,CEMENT,   M.T,980692.406,10705.647492852402,37790.35934763272,588813.0,6187.0,0.0,Export,22212
2025-08,Particular Industries Group,GUAR AND GUAR PRODUCTS,   M.T,886.28,502.6676881223,1778.7606829934668,1502.0,756.0,0.0,Export,2714
Month,Group,COMMODITY,Unit,0.0,0.0,0.0,0.0,0.0,0.0,Export,Dollars_2024
2025-09,Food Group,RICE, M.T,167324.57880420002,29387.193798222383,104306.90375350998,374402.0,71563.0,0.0,Export,257197
2025-09,Food Group,A BASMATI, M.T,35092.5164886,11574.235283913697,41093.88620327084,65108.0,19630.0,0.0,Export,70551
2025-09,Food Group,B OTHERS, M.T,132232.06231560002,17812.95851430869,63213.01755023913,309294.0,51933.0,0.0,Export,186646
2025-09,Food Group,FISH FISH PREPARATIONS, M.T,18100.60901,12190.0163897127,43304.92013290877,15781.0,9739.0,0.0,Export,35000
2025-09,Food Group,FRUITS, M.T,45459.5626088,5193.1354261663,18444.827884600345,46367.0,6025.0,0.0,Export,21653
2025-09,Food Group,VEGETABLES, M.T,39944.37024,3659.6125961485,12999.221813105736,67361.0,5745.0,0.0,Export,20649
2025-09,Food Group,LEGUMINOUS VEGETABLES PULSES, M.T,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-09,Food Group,TOBACCO, M.T,3464.28,3806.204368345,13512.761557876704,3929.0,4785.0,0.0,Export,17197
2025-09,Food Group,WHEAT, M.T,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-09,Food Group,SPICES, M.T,2344.522394799998,1954.8442907418075,6941.851349884285,1759.0,2366.0,0.0,Export,8504
2025-09,Food Group,OIL SEEDS NUTS AND KERNALS, M.T,21888.9083462,7188.133137862197,25529.863987995308,72611.0,24923.0,0.0,Export,89573
2025-09,Food Group,SUGAR, M.T,51455.0,7863.0,0.0,51455.0,7863.0,0.0,Export,28261
2025-09,Food Group,MEAT AND MEAT PREPARATIONS, M.T,10119.6123901,12770.3941928517,45363.96959410939,9954.0,11268.0,0.0,Export,40496
2025-09,Food Group,ALL OTHER FOOD ITEMS,    -,0.0,18063.16397854869,64145.9391435283,0.0,23991.0,0.0,Export,86222
2025-09,Textile Group,RAW COTTON, M.T,346.948,164.117992,583.2195877754087,0.0,0.0,0.0,Export,0
2025-09,Textile Group,COTTON YARN, M.T,25147.75080139999,17810.111469325697,63252.20533410576,19121.0,14466.0,0.0,Export,51991
2025-09,Textile Group,COTTON CLOTH, M.T,28934.9880406,42260.63806922637,150095.9263288299,36422.0,55925.0,0.0,Export,200992
2025-09,Textile Group,COTTON CARDED OR COMBED, M.T,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-09,Textile Group,YARN OTHER THAN COTTON YARN, M.T,1362.9853512,888.8396981351998,3156.9344947463555,909.0,728.0,0.0,Export,2615
2025-09,Textile Group,KNITWEAR,TH.DOZ,21287.0,130988.9607703938,465166.1099892419,21952.0,124743.0,0.0,Export,448323
2025-09,Textile Group,BED WEAR, M.T,47525.79239409999,80974.55575015381,287545.203982699,48305.0,80751.0,0.0,Export,290219
2025-09,Textile Group,TOWELS, M.T,18404.52337929995,24218.18465664286,86004.05450144809,19328.0,25195.0,0.0,Export,90550
2025-09,Textile Group,TENTSCANVAS TARPULIN, M.T,5724.256628899999,6671.6816981964985,23691.304021600998,3694.0,2565.0,0.0,Export,9219
2025-09,Textile Group,READYMADE GARMENTS,TH.DOZ,6430.0,92701.94887708253,329199.3943825051,7061.0,94137.0,0.0,Export,338326
2025-09,Textile Group,ARTSILK SYNTHETIC TEXTILE, M.T,6519.2052151,8986.2564983142,31910.952629996984,7548.0,9805.0,0.0,Export,35238
2025-09,Textile Group,MADEUP ARTICLESEXCLTOWELS BEDWEAR,   -,0.0,19789.1906150718,70273.83057662868,0.0,19938.0,0.0,Export,71657
2025-09,Textile Group,OTHER TEXTILE MATERIALS,   -,0.0,17470.982377838995,62040.38036247722,0.0,18288.0,0.0,Export,65726
2025-09,Petroleum  & Coal Group,PETROLEUM CRUDE, M.T,40552.0,6879.0,0.0,40552.0,6879.0,0.0,Export,24723
2025-09,Petroleum  & Coal Group,PETROLEUM PRODUCTSEXCL TOP NAPHTA, M.T,85640.314,9820.2846074175,34839.658443077395,58273.0,7322.0,0.0,Export,26315
2025-09,Petroleum  & Coal Group,PETROLEUM TOP NAPHTA, M.T,9233.172,1512.698268276,5373.706104,9279.0,1864.0,0.0,Export,6698
2025-09,Petroleum  & Coal Group,SOLID FUELS COAL, M.T,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-09,Other Manufactures Group,CARPETS RUGS MATS,TH.SQM,198.45328020000005,1152.370401071001,4092.465914365556,209.0,944.0,0.0,Export,3392
2025-09,Other Manufactures Group,SPORTS GOODS,   -,0.0,10057.969315907783,35714.629867636286,0.0,8654.0,0.0,Export,31104
2025-09,Other Manufactures Group,A FOOTBALLS,TH.DOZ,386.0,6430.000358229586,22830.99675222665,313.0,4904.0,0.0,Export,17625
2025-09,Other Manufactures Group,B GLOVES,TH.DOZ,51.0,1218.6738751579974,4327.374126423367,80.0,1807.0,0.0,Export,6495
2025-09,Other Manufactures Group,C OTHERS,   -,0.0,2409.295082520201,8556.258988986267,0.0,1943.0,0.0,Export,6984
2025-09,Other Manufactures Group,LEATHER TANNED, M.T,812.5471242,3484.6762419596,12377.51626028686,801.0,3749.0,0.0,Export,13474
2025-09,Other Manufactures Group,LEATHER MANUFACTURES,    -,0.0,13637.520531150412,48427.620474550014,0.0,15465.0,0.0,Export,55579
2025-09,Other Manufactures Group,A LEATHER GARMENTS, TH.DOZ,185.0,5777.950631579308,20519.586486136915,171.0,6824.0,0.0,Export,24524
2025-09,Other Manufactures Group,B LEATHER GLOVES, TH.DOZ,863.0,7444.758046247304,26435.219459745746,877.0,8284.0,0.0,Export,29772
2025-09,Other Manufactures Group,C OTHER LEATHER MANUFACTURES,    -,0.0,414.8118533237999,1472.814528667355,0.0,357.0,0.0,Export,1283
2025-09,Other Manufactures Group,FOOTWEAR,TH.Pairs,1921.408,3371.3414313746,11972.9346737029,1545.0,4131.0,0.0,Export,14845
2025-09,Other Manufactures Group,A LEATHER FOOTWEAR,TH.Pairs,576.674,2443.4201200330003,8677.082390709007,798.0,3375.0,0.0,Export,12130
2025-09,Other Manufactures Group,B CANVAS FOOTWEAR,TH.Pairs,1.068,3.1532052728,11.189086086093887,9.0,47.0,0.0,Export,168
2025-09,Other Manufactures Group,C OTHER FOOTWEAR,TH.Pairs,1343.666,924.7681060688002,3284.6631969078016,738.0,709.0,0.0,Export,2547
2025-09,Other Manufactures Group,SURGICAL GOODS MEDICAL INSTRUMENTS,    -,0.0,10374.606876413562,36843.81198849629,0.0,11150.0,0.0,Export,40074
2025-09,Other Manufactures Group,CUTLERY,    -,0.0,1291.8901406166003,4586.93748416179,0.0,1380.0,0.0,Export,4960
2025-09,Other Manufactures Group,ONYX MANUFACTURED,   M.T,110.0,122.5716845048,435.3843215625548,187.0,143.0,0.0,Export,515
2025-09,Other Manufactures Group,CHEMICALS AND PHARMPRODUCTS,    -,0.0,34158.336618136,121293.04501144926,0.0,39318.0,0.0,Export,141308
2025-09,Other Manufactures Group,A FERTILIZER MANUFACTURED,   M.T,0.0,0.0,0.0,0.0,0.0,0.0,Export,0
2025-09,Other Manufactures Group,B PLASTIC MATERIALS,   M.T,27101.691091800003,7539.8524072221,26767.22150760472,34571.0,11803.0,0.0,Export,42419
2025-09,Other Manufactures Group,C PHARMACEUTICAL PRODUCTS,   M.T,5535.6740038,9421.251415726783,33461.79473542604,8304.0,12133.0,0.0,Export,43607
2025-09,Other Manufactures Group,D OTHER CHEMICALS,    -,0.0,17197.232795187116,61064.0287684185,0.0,15382.0,0.0,Export,55282
2025-09,Other Manufactures Group,ENGINEERING GOODS,    -,0.0,11202.116702669602,39779.038696378935,0.0,9788.0,0.0,Export,35177
2025-09,Other Manufactures Group,A ELECTRIC FANS,TH.NOS,106.334,600.420820645,2131.624309635509,100.0,538.0,0.0,Export,1935
2025-09,Other Manufactures Group,B TRANSPORT EQUIPMENT,    -,0.0,834.3122726545001,2964.00478095986,0.0,1194.0,0.0,Export,4291
2025-09,Other Manufactures Group,C OTHER ELECTRICAL MACHINERY,    -,0.0,1928.2055289398,6845.538114911137,0.0,1059.0,0.0,Export,3805
2025-09,Other Manufactures Group,D MACHINERY SPECIALIZED FOR,,0.0,0.0,0.0,0.0,0.0,0.0,Export,
2025-09,Particular Industries Group,E AUTO PARTS ACCESSORIES,    -,0.0,628.3553137132001,2231.8868578686643,0.0,606.0,0.0,Export,2177
2025-09,Particular Industries Group,F RUBBER TYRES TUBES,TH.NOS,1959.65953,3166.131680677102,11242.337367924249,1807.0,2675.0,0.0,Export,9614
2025-09,Particular Industries Group,G OTHER MACHINERY,    -,0.0,2796.1775156119,9928.678697395717,0.0,2440.0,0.0,Export,8770
2025-09,Particular Industries Group,GEMS,K.G,28.086325,54.277949549500015,192.8355056941532,158.0,90.0,0.0,Export,324
2025-09,Particular Industries Group,JEWELLARY,    -,0.0,1.8652554581,6.622163171598943,0.0,207.0,0.0,Export,745
2025-09,Particular Industries Group,FURNITURE,TH.NOS,98.9740001,171.0882644667,607.5402574972186,117.0,228.0,0.0,Export,818
2025-09,Particular Industries Group,MOLASSES,   M.T,1734.735,49.08530097399999,174.3295428962411,12281.0,528.0,0.0,Export,1896
2025-09,Particular Industries Group,HANDICRAFTS,    -,0.0,1.0,0.0,0.0,1.0,0.0,Export,2
2025-09,Particular Industries Group,CEMENT,   M.T,667282.7477906,7399.742695820802,26267.36828160567,800711.0,7927.0,0.0,Export,28490
2025-09,Particular Industries Group,GUAR AND GUAR PRODUCTS,   M.T,1173.6597,682.6686573261,2424.576313895614,1464.0,776.0,0.0,Export,2790
